Player,Action,Destination,Depth,Value
Union,Paratroop Drop,N,5,15.0
Confederacy,Force March,B,4,37.0
Union,Paratroop Drop,A,3,37.0
Confederacy,Force March,L,4,-Infinity
Union,Force March,B,5,18.0
Confederacy,Force March,L,4,18.0
Union,Force March,G,5,8.0
Confederacy,Force March,L,4,18.0
Union,Force March,N,5,46.0
Confederacy,Force March,L,4,46.0
Union,Paratroop Drop,B,5,4.0
Confederacy,Force March,L,4,46.0
Union,Paratroop Drop,G,5,8.0
Confederacy,Force March,L,4,46.0
Union,Paratroop Drop,M,5,8.0
Confederacy,Force March,L,4,46.0
Union,Paratroop Drop,N,5,24.0
Confederacy,Force March,L,4,46.0
Union,Paratroop Drop,A,3,37.0
Confederacy,Force March,N,4,-Infinity
Union,Force March,B,5,-25.0
Confederacy,Force March,N,4,-25.0
Union,Force March,G,5,-35.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,B,5,-39.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,G,5,-35.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,L,5,-38.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,M,5,-35.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,G,5,9.0
Confederacy,Paratroop Drop,B,4,9.0
Union,Force March,N,5,47.0
Confederacy,Paratroop Drop,B,4,47.0
Union,Paratroop Drop,G,5,9.0
Confederacy,Paratroop Drop,B,4,47.0
Union,Paratroop Drop,L,5,6.0
Confederacy,Paratroop Drop,B,4,47.0
Union,Paratroop Drop,M,5,9.0
Confederacy,Paratroop Drop,B,4,47.0
Union,Paratroop Drop,N,5,25.0
Confederacy,Paratroop Drop,B,4,47.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,B,5,15.0
Confederacy,Paratroop Drop,G,4,15.0
Union,Force March,N,5,43.0
Confederacy,Paratroop Drop,G,4,43.0
Union,Paratroop Drop,B,5,1.0
Confederacy,Paratroop Drop,G,4,43.0
Union,Paratroop Drop,L,5,2.0
Confederacy,Paratroop Drop,G,4,43.0
Union,Paratroop Drop,M,5,5.0
Confederacy,Paratroop Drop,G,4,43.0
Union,Paratroop Drop,N,5,21.0
Confederacy,Paratroop Drop,G,4,43.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,L,4,-Infinity
Union,Force March,B,5,18.0
Confederacy,Paratroop Drop,L,4,18.0
Union,Force March,G,5,8.0
Confederacy,Paratroop Drop,L,4,18.0
Union,Force March,N,5,46.0
Confederacy,Paratroop Drop,L,4,46.0
Union,Paratroop Drop,B,5,4.0
Confederacy,Paratroop Drop,L,4,46.0
Union,Paratroop Drop,G,5,8.0
Confederacy,Paratroop Drop,L,4,46.0
Union,Paratroop Drop,M,5,8.0
Confederacy,Paratroop Drop,L,4,46.0
Union,Paratroop Drop,N,5,24.0
Confederacy,Paratroop Drop,L,4,46.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,B,5,15.0
Confederacy,Paratroop Drop,M,4,15.0
Union,Force March,G,5,5.0
Confederacy,Paratroop Drop,M,4,15.0
Union,Force March,N,5,63.0
Confederacy,Paratroop Drop,M,4,63.0
Union,Paratroop Drop,B,5,1.0
Confederacy,Paratroop Drop,M,4,63.0
Union,Paratroop Drop,G,5,5.0
Confederacy,Paratroop Drop,M,4,63.0
Union,Paratroop Drop,L,5,2.0
Confederacy,Paratroop Drop,M,4,63.0
Union,Paratroop Drop,N,5,21.0
Confederacy,Paratroop Drop,M,4,63.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,B,5,-1.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Force March,G,5,-11.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,B,5,-15.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,G,5,-11.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,L,5,-14.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,M,5,-11.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,A,3,-25.0
Confederacy,Paratroop Drop,H,2,48.0
Union,Paratroop Drop,B,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,G,5,-1.0
Confederacy,Force March,A,4,-1.0
Union,Force March,N,5,37.0
Confederacy,Force March,A,4,37.0
Union,Paratroop Drop,G,5,-1.0
Confederacy,Force March,A,4,37.0
Union,Paratroop Drop,L,5,-4.0
Confederacy,Force March,A,4,37.0
Union,Paratroop Drop,M,5,-1.0
Confederacy,Force March,A,4,37.0
Union,Paratroop Drop,N,5,15.0
Confederacy,Force March,A,4,37.0
Union,Paratroop Drop,B,3,37.0
Confederacy,Force March,L,4,-Infinity
Union,Force March,A,5,18.0
Confederacy,Force March,L,4,18.0
Union,Force March,G,5,9.0
Confederacy,Force March,L,4,18.0
Union,Force March,N,5,47.0
Confederacy,Force March,L,4,47.0
Union,Paratroop Drop,A,5,4.0
Confederacy,Force March,L,4,47.0
Union,Paratroop Drop,G,5,9.0
Confederacy,Force March,L,4,47.0
Union,Paratroop Drop,M,5,9.0
Confederacy,Force March,L,4,47.0
Union,Paratroop Drop,N,5,25.0
Confederacy,Force March,L,4,47.0
Union,Paratroop Drop,B,3,37.0
Confederacy,Force March,N,4,-Infinity
Union,Force March,A,5,-25.0
Confederacy,Force March,N,4,-25.0
Union,Force March,G,5,-34.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,A,5,-39.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,G,5,-34.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,L,5,-37.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,M,5,-34.0
Confederacy,Force March,N,4,-25.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,G,5,11.0
Confederacy,Paratroop Drop,A,4,11.0
Union,Force March,N,5,49.0
Confederacy,Paratroop Drop,A,4,49.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Paratroop Drop,A,4,49.0
Union,Paratroop Drop,L,5,8.0
Confederacy,Paratroop Drop,A,4,49.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Paratroop Drop,A,4,49.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Paratroop Drop,A,4,49.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,A,5,15.0
Confederacy,Paratroop Drop,G,4,15.0
Union,Force March,N,5,44.0
Confederacy,Paratroop Drop,G,4,44.0
Union,Paratroop Drop,A,5,1.0
Confederacy,Paratroop Drop,G,4,44.0
Union,Paratroop Drop,L,5,3.0
Confederacy,Paratroop Drop,G,4,44.0
Union,Paratroop Drop,M,5,6.0
Confederacy,Paratroop Drop,G,4,44.0
Union,Paratroop Drop,N,5,22.0
Confederacy,Paratroop Drop,G,4,44.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,L,4,-Infinity
Union,Force March,A,5,18.0
Confederacy,Paratroop Drop,L,4,18.0
Union,Force March,G,5,9.0
Confederacy,Paratroop Drop,L,4,18.0
Union,Force March,N,5,47.0
Confederacy,Paratroop Drop,L,4,47.0
Union,Paratroop Drop,A,5,4.0
Confederacy,Paratroop Drop,L,4,47.0
Union,Paratroop Drop,G,5,9.0
Confederacy,Paratroop Drop,L,4,47.0
Union,Paratroop Drop,M,5,9.0
Confederacy,Paratroop Drop,L,4,47.0
Union,Paratroop Drop,N,5,25.0
Confederacy,Paratroop Drop,L,4,47.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,A,5,15.0
Confederacy,Paratroop Drop,M,4,15.0
Union,Force March,G,5,6.0
Confederacy,Paratroop Drop,M,4,15.0
Union,Force March,N,5,64.0
Confederacy,Paratroop Drop,M,4,64.0
Union,Paratroop Drop,A,5,1.0
Confederacy,Paratroop Drop,M,4,64.0
Union,Paratroop Drop,G,5,6.0
Confederacy,Paratroop Drop,M,4,64.0
Union,Paratroop Drop,L,5,3.0
Confederacy,Paratroop Drop,M,4,64.0
Union,Paratroop Drop,N,5,22.0
Confederacy,Paratroop Drop,M,4,64.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,A,5,-1.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Force March,G,5,-10.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,A,5,-15.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,G,5,-10.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,L,5,-13.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,M,5,-10.0
Confederacy,Paratroop Drop,N,4,-1.0
Union,Paratroop Drop,B,3,-25.0
Confederacy,Paratroop Drop,H,2,48.0
Union,Paratroop Drop,G,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,N,5,53.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,B,5,11.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,L,5,12.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,M,5,15.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,G,3,53.0
Confederacy,Force March,B,4,-Infinity
Union,Force March,N,5,52.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,L,5,11.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,M,5,14.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,G,3,52.0
Confederacy,Force March,L,4,-Infinity
Union,Force March,N,5,51.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,A,5,8.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,B,5,9.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,M,5,13.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,N,5,29.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,G,3,51.0
Confederacy,Force March,N,4,-Infinity
Union,Paratroop Drop,A,5,-35.0
Confederacy,Force March,N,4,-35.0
Union,Paratroop Drop,B,5,-34.0
Confederacy,Force March,N,4,-34.0
Union,Paratroop Drop,L,5,-33.0
Confederacy,Force March,N,4,-33.0
Union,Paratroop Drop,M,5,-30.0
Confederacy,Force March,N,4,-30.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,N,5,53.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,B,5,11.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,L,5,12.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,M,5,15.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,N,5,52.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,L,5,11.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,M,5,14.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,L,4,-Infinity
Union,Force March,N,5,51.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,A,5,8.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,B,5,9.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,M,5,13.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,N,5,29.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,N,5,68.0
Confederacy,Paratroop Drop,M,4,68.0
Union,Paratroop Drop,A,5,5.0
Confederacy,Paratroop Drop,M,4,68.0
Union,Paratroop Drop,B,5,6.0
Confederacy,Paratroop Drop,M,4,68.0
Union,Paratroop Drop,L,5,7.0
Confederacy,Paratroop Drop,M,4,68.0
Union,Paratroop Drop,N,5,26.0
Confederacy,Paratroop Drop,M,4,68.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Paratroop Drop,A,5,-11.0
Confederacy,Paratroop Drop,N,4,-11.0
Union,Paratroop Drop,B,5,-10.0
Confederacy,Paratroop Drop,N,4,-10.0
Union,Paratroop Drop,L,5,-9.0
Confederacy,Paratroop Drop,N,4,-9.0
Union,Paratroop Drop,M,5,-6.0
Confederacy,Paratroop Drop,N,4,-6.0
Union,Paratroop Drop,G,3,-30.0
Confederacy,Paratroop Drop,H,2,48.0
Union,Paratroop Drop,L,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,G,5,12.0
Confederacy,Force March,A,4,12.0
Union,Force March,M,5,12.0
Confederacy,Force March,A,4,12.0
Union,Force March,N,5,50.0
Confederacy,Force March,A,4,50.0
Union,Paratroop Drop,B,5,8.0
Confederacy,Force March,A,4,50.0
Union,Paratroop Drop,G,5,12.0
Confederacy,Force March,A,4,50.0
Union,Paratroop Drop,M,5,12.0
Confederacy,Force March,A,4,50.0
Union,Paratroop Drop,N,5,28.0
Confederacy,Force March,A,4,50.0
Union,Paratroop Drop,L,3,50.0
Confederacy,Force March,B,4,-Infinity
Union,Force March,G,5,11.0
Confederacy,Force March,B,4,11.0
Union,Force March,M,5,11.0
Confederacy,Force March,B,4,11.0
Union,Force March,N,5,49.0
Confederacy,Force March,B,4,49.0
Union,Paratroop Drop,A,5,6.0
Confederacy,Force March,B,4,49.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Force March,B,4,49.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Force March,B,4,49.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Force March,B,4,49.0
Union,Paratroop Drop,L,3,49.0
Confederacy,Force March,N,4,-Infinity
Union,Force March,G,5,-33.0
Confederacy,Force March,N,4,-33.0
Union,Force March,M,5,19.0
Confederacy,Force March,N,4,19.0
Union,Paratroop Drop,A,5,-38.0
Confederacy,Force March,N,4,19.0
Union,Paratroop Drop,B,5,-37.0
Confederacy,Force March,N,4,19.0
Union,Paratroop Drop,G,5,-33.0
Confederacy,Force March,N,4,19.0
Union,Paratroop Drop,M,5,-33.0
Confederacy,Force March,N,4,19.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,G,5,12.0
Confederacy,Paratroop Drop,A,4,12.0
Union,Force March,M,5,12.0
Confederacy,Paratroop Drop,A,4,12.0
Union,Force March,N,5,50.0
Confederacy,Paratroop Drop,A,4,50.0
Union,Paratroop Drop,B,5,8.0
Confederacy,Paratroop Drop,A,4,50.0
Union,Paratroop Drop,G,5,12.0
Confederacy,Paratroop Drop,A,4,50.0
Union,Paratroop Drop,M,5,12.0
Confederacy,Paratroop Drop,A,4,50.0
Union,Paratroop Drop,N,5,28.0
Confederacy,Paratroop Drop,A,4,50.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,G,5,11.0
Confederacy,Paratroop Drop,B,4,11.0
Union,Force March,M,5,11.0
Confederacy,Paratroop Drop,B,4,11.0
Union,Force March,N,5,49.0
Confederacy,Paratroop Drop,B,4,49.0
Union,Paratroop Drop,A,5,6.0
Confederacy,Paratroop Drop,B,4,49.0
Union,Paratroop Drop,G,5,11.0
Confederacy,Paratroop Drop,B,4,49.0
Union,Paratroop Drop,M,5,11.0
Confederacy,Paratroop Drop,B,4,49.0
Union,Paratroop Drop,N,5,27.0
Confederacy,Paratroop Drop,B,4,49.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,M,5,7.0
Confederacy,Paratroop Drop,G,4,7.0
Union,Force March,N,5,45.0
Confederacy,Paratroop Drop,G,4,45.0
Union,Paratroop Drop,A,5,2.0
Confederacy,Paratroop Drop,G,4,45.0
Union,Paratroop Drop,B,5,3.0
Confederacy,Paratroop Drop,G,4,45.0
Union,Paratroop Drop,M,5,7.0
Confederacy,Paratroop Drop,G,4,45.0
Union,Paratroop Drop,N,5,23.0
Confederacy,Paratroop Drop,G,4,45.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,G,5,7.0
Confederacy,Paratroop Drop,M,4,7.0
Union,Force March,N,5,65.0
Confederacy,Paratroop Drop,M,4,65.0
Union,Paratroop Drop,A,5,2.0
Confederacy,Paratroop Drop,M,4,65.0
Union,Paratroop Drop,B,5,3.0
Confederacy,Paratroop Drop,M,4,65.0
Union,Paratroop Drop,G,5,7.0
Confederacy,Paratroop Drop,M,4,65.0
Union,Paratroop Drop,N,5,23.0
Confederacy,Paratroop Drop,M,4,65.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,G,5,-9.0
Confederacy,Paratroop Drop,N,4,-9.0
Union,Force March,M,5,43.0
Confederacy,Paratroop Drop,N,4,43.0
Union,Paratroop Drop,A,5,-14.0
Confederacy,Paratroop Drop,N,4,43.0
Union,Paratroop Drop,B,5,-13.0
Confederacy,Paratroop Drop,N,4,43.0
Union,Paratroop Drop,G,5,-9.0
Confederacy,Paratroop Drop,N,4,43.0
Union,Paratroop Drop,M,5,-9.0
Confederacy,Paratroop Drop,N,4,43.0
Union,Paratroop Drop,L,3,19.0
Confederacy,Paratroop Drop,H,2,48.0
Union,Paratroop Drop,M,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,G,5,15.0
Confederacy,Force March,A,4,15.0
Union,Force March,L,5,34.0
Confederacy,Force March,A,4,34.0
Union,Force March,N,5,53.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,B,5,11.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,G,5,15.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,L,5,12.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Force March,A,4,53.0
Union,Paratroop Drop,M,3,53.0
Confederacy,Force March,B,4,-Infinity
Union,Force March,G,5,14.0
Confederacy,Force March,B,4,14.0
Union,Force March,L,5,33.0
Confederacy,Force March,B,4,33.0
Union,Force March,N,5,52.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,G,5,14.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,L,5,11.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Force March,B,4,52.0
Union,Paratroop Drop,M,3,52.0
Confederacy,Force March,L,4,-Infinity
Union,Force March,G,5,-7.0
Confederacy,Force March,L,4,-7.0
Union,Force March,N,5,51.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,A,5,-12.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,B,5,-11.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,G,5,-7.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,N,5,9.0
Confederacy,Force March,L,4,51.0
Union,Paratroop Drop,M,3,51.0
Confederacy,Force March,N,4,-Infinity
Union,Force March,G,5,-50.0
Confederacy,Force March,N,4,-50.0
Union,Paratroop Drop,A,5,-55.0
Confederacy,Force March,N,4,-50.0
Union,Paratroop Drop,B,5,-54.0
Confederacy,Force March,N,4,-50.0
Union,Paratroop Drop,G,5,-50.0
Confederacy,Force March,N,4,-50.0
Union,Paratroop Drop,L,5,-53.0
Confederacy,Force March,N,4,-50.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,G,5,15.0
Confederacy,Paratroop Drop,A,4,15.0
Union,Force March,L,5,34.0
Confederacy,Paratroop Drop,A,4,34.0
Union,Force March,N,5,53.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,B,5,11.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,G,5,15.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,L,5,12.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,N,5,31.0
Confederacy,Paratroop Drop,A,4,53.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,G,5,14.0
Confederacy,Paratroop Drop,B,4,14.0
Union,Force March,L,5,33.0
Confederacy,Paratroop Drop,B,4,33.0
Union,Force March,N,5,52.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,A,5,9.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,G,5,14.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,L,5,11.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,N,5,30.0
Confederacy,Paratroop Drop,B,4,52.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,L,5,29.0
Confederacy,Paratroop Drop,G,4,29.0
Union,Force March,N,5,48.0
Confederacy,Paratroop Drop,G,4,48.0
Union,Paratroop Drop,A,5,5.0
Confederacy,Paratroop Drop,G,4,48.0
Union,Paratroop Drop,B,5,6.0
Confederacy,Paratroop Drop,G,4,48.0
Union,Paratroop Drop,L,5,7.0
Confederacy,Paratroop Drop,G,4,48.0
Union,Paratroop Drop,N,5,26.0
Confederacy,Paratroop Drop,G,4,48.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,L,4,-Infinity
Union,Force March,G,5,13.0
Confederacy,Paratroop Drop,L,4,13.0
Union,Force March,N,5,51.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,A,5,8.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,B,5,9.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,G,5,13.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,N,5,29.0
Confederacy,Paratroop Drop,L,4,51.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,N,4,-Infinity
Union,Force March,G,5,-6.0
Confederacy,Paratroop Drop,N,4,-6.0
Union,Force March,L,5,13.0
Confederacy,Paratroop Drop,N,4,13.0
Union,Paratroop Drop,A,5,-11.0
Confederacy,Paratroop Drop,N,4,13.0
Union,Paratroop Drop,B,5,-10.0
Confederacy,Paratroop Drop,N,4,13.0
Union,Paratroop Drop,G,5,-6.0
Confederacy,Paratroop Drop,N,4,13.0
Union,Paratroop Drop,L,5,-9.0
Confederacy,Paratroop Drop,N,4,13.0
Union,Paratroop Drop,M,3,-50.0
Confederacy,Paratroop Drop,H,2,48.0
Union,Paratroop Drop,N,3,Infinity
Confederacy,Force March,A,4,-Infinity
Union,Force March,G,5,31.0
Confederacy,Force March,A,4,31.0
Union,Force March,M,5,31.0
Confederacy,Force March,A,4,31.0
Union,Paratroop Drop,B,5,27.0
Confederacy,Force March,A,4,31.0
Union,Paratroop Drop,G,5,31.0
Confederacy,Force March,A,4,31.0
Union,Paratroop Drop,L,5,28.0
Confederacy,Force March,A,4,31.0
Union,Paratroop Drop,M,5,31.0
Confederacy,Force March,A,4,31.0
Union,Paratroop Drop,N,3,31.0
Confederacy,Force March,B,4,-Infinity
Union,Force March,G,5,30.0
Confederacy,Force March,B,4,30.0
Union,Force March,M,5,30.0
Confederacy,Force March,B,4,30.0
Union,Paratroop Drop,A,5,25.0
Confederacy,Force March,B,4,30.0
Union,Paratroop Drop,G,5,30.0
Confederacy,Force March,B,4,30.0
Union,Paratroop Drop,L,5,27.0
Confederacy,Force March,B,4,30.0
Union,Paratroop Drop,M,5,30.0
Confederacy,Force March,B,4,30.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Force March,L,4,-Infinity
Union,Force March,G,5,29.0
Confederacy,Force March,L,4,29.0
Union,Force March,M,5,43.0
Confederacy,Force March,L,4,43.0
Union,Paratroop Drop,A,5,24.0
Confederacy,Force March,L,4,43.0
Union,Paratroop Drop,B,5,25.0
Confederacy,Force March,L,4,43.0
Union,Paratroop Drop,G,5,29.0
Confederacy,Force March,L,4,43.0
Union,Paratroop Drop,M,5,29.0
Confederacy,Force March,L,4,43.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Paratroop Drop,A,4,-Infinity
Union,Force March,G,5,31.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Force March,M,5,31.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Paratroop Drop,B,5,27.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Paratroop Drop,G,5,31.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Paratroop Drop,L,5,28.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Paratroop Drop,M,5,31.0
Confederacy,Paratroop Drop,A,4,31.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Paratroop Drop,B,4,-Infinity
Union,Force March,G,5,30.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Force March,M,5,30.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Paratroop Drop,A,5,25.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Paratroop Drop,G,5,30.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Paratroop Drop,L,5,27.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Paratroop Drop,M,5,30.0
Confederacy,Paratroop Drop,B,4,30.0
Union,Paratroop Drop,N,3,30.0
Confederacy,Paratroop Drop,G,4,-Infinity
Union,Force March,M,5,26.0
Confederacy,Paratroop Drop,G,4,26.0
Union,Paratroop Drop,A,5,21.0
Confederacy,Paratroop Drop,G,4,26.0
Union,Paratroop Drop,B,5,22.0
Confederacy,Paratroop Drop,G,4,26.0
Union,Paratroop Drop,L,5,23.0
Confederacy,Paratroop Drop,G,4,26.0
Union,Paratroop Drop,M,5,26.0
Confederacy,Paratroop Drop,G,4,26.0
Union,Paratroop Drop,N,3,26.0
Confederacy,Paratroop Drop,L,4,-Infinity
Union,Force March,G,5,29.0
Confederacy,Paratroop Drop,L,4,29.0
Union,Force March,M,5,43.0
Confederacy,Paratroop Drop,L,4,43.0
Union,Paratroop Drop,A,5,24.0
Confederacy,Paratroop Drop,L,4,43.0
Union,Paratroop Drop,B,5,25.0
Confederacy,Paratroop Drop,L,4,43.0
Union,Paratroop Drop,G,5,29.0
Confederacy,Paratroop Drop,L,4,43.0
Union,Paratroop Drop,M,5,29.0
Confederacy,Paratroop Drop,L,4,43.0
Union,Paratroop Drop,N,3,26.0
Confederacy,Paratroop Drop,M,4,-Infinity
Union,Force March,G,5,26.0
Confederacy,Paratroop Drop,M,4,26.0
Union,Paratroop Drop,A,5,21.0
Confederacy,Paratroop Drop,M,4,26.0
Union,Paratroop Drop,B,5,22.0
